"V1";"i"
0.921835915550613;973
0.921680404928364;974
0.921562315963322;975
0.921481970188914;976
0.921442515057352;977
0.921447248243431;978
0.921495118203123;979
0.92158330703375;980
0.921710175418044;981
0.921873188179497;982
0.922057868938947;983
0.922292270710702;984
0.922573217240065;985
0.922881616120509;986
0.923230370806751;987
0.923623547041752;988
0.924025150742577;989
0.924407326069157;990
0.924867343229073;991
0.925332819920059;992
0.92579220333416;993
0.926277148656845;994
0.926856014268212;995
0.927396383716019;996
0.927918976593729;997
0.928489392048047;998
0.929114328547655;999
0.929665767864977;1000
0.930237206081281;1001
0.930773209532427;1002
0.931327224512908;1003
0.931888598228762;1004
0.932459503439675;1005
0.933063345266894;1006
0.93366965489882;1007
0.934278771509171;1008
0.934893517117156;1009
0.93552240182746;1010
0.936163075989791;1011
0.936800461540488;1012
0.937432029103111;1013
0.938066110955729;1014
0.938693356639117;1015
0.939327443826617;1016
0.939977417046683;1017
0.940609229806365;1018
0.941222903485353;1019
0.941841347729314;1020
0.942445954825497;1021
0.943048643422879;1022
0.943649615094605;1023
0.944256350210661;1024
0.944837693883483;1025
0.945417808098304;1026
0.945984007237649;1027
0.9465294202624;1028
0.947080840530114;1029
0.947617478952511;1030
0.948143105738139;1031
0.948679233419228;1032
0.949211329596898;1033
0.949721033683051;1034
0.950229785603528;1035
0.950738298755927;1036
0.95122726163215;1037
0.951701025636061;1038
0.952162352765076;1039
0.952612975802713;1040
0.953054537451158;1041
0.953477393773701;1042
0.95389290830204;1043
0.954302670642089;1044
0.954677620836591;1045
0.955039595470855;1046
0.955393851126274;1047
0.955728227777489;1048
0.956058353760054;1049
0.956378728180253;1050
0.956677812562365;1051
0.956958421593758;1052
0.957226355041236;1053
0.957471836174958;1054
0.957695122968663;1055
0.957901454185588;1056
0.958103094930018;1057
0.958295973589572;1058
0.958474142619061;1059
0.958640441844965;1060
0.958785386574325;1061
0.958905373895172;1062
0.95901952898295;1063
0.959122413140149;1064
0.959203834641639;1065
0.959270174920519;1066
0.959327408406668;1067
0.959372954548475;1068
0.9594028502183;1069
0.959426380581564;1070
0.959427396168465;1071
0.959412416573383;1072
0.959372162866757;1073
0.959324421200869;1074
0.959266300123602;1075
0.959185587199125;1076
0.959085078302092;1077
0.958969108397476;1078
0.958832937867878;1079
0.958684398193494;1080
0.958531288411877;1081
0.95836474957978;1082
0.958194496753191;1083
0.957997849018279;1084
0.957791286944007;1085
0.95755489945426;1086
0.957297470743406;1087
0.957020883728287;1088
0.956721918611513;1089
0.956409171605824;1090
0.956094316960035;1091
0.955748904411215;1092
0.955386276565427;1093
0.955020473173136;1094
0.954634400363039;1095
0.954233761558055;1096
0.953816337446826;1097
0.95338588239543;1098
0.952946278430484;1099
0.952490077255408;1100
0.952024097115859;1101
0.951548334691357;1102
0.951068703681948;1103
0.950580292760203;1104
0.950083785914185;1105
0.94958076757424;1106
0.949070742348413;1107
0.948558920658641;1108
0.948032426764265;1109
0.94749748514502;1110
0.946955052016111;1111
0.946404011050954;1112
0.945844807823852;1113
0.945264792981488;1114
0.944678156162745;1115
0.94406910532032;1116
0.94345451838279;1117
0.942784181295191;1118
0.942095002839037;1119
0.941360083532011;1120
0.940604105148114;1121
0.939766217003055;1122
0.938888071095588;1123
0.937944827471389;1124
0.936932308783603;1125
0.935805780111247;1126
0.934570260279363;1127
0.933215027087045;1128
0.931738711147019;1129
0.930132572745035;1130
0.928318150854473;1131
0.926375225342523;1132
0.924228918114029;1133
0.921910601444656;1134
0.919348624999132;1135
0.916599562813276;1136
0.913657119061817;1137
0.910503326993869;1138
0.907149895014059;1139
0.903546401904025;1140
0.89987638517788;1141
0.896061991821251;1142
0.892041814362095;1143
0.887937092012164;1144
0.883802572068023;1145
0.879688124366091;1146
0.875446847238137;1147
0.87134854640006;1148
0.867249227309559;1149
0.863356272295738;1150
0.859479253834418;1151
0.855834187636608;1152
0.852331207595415;1153
0.849078438467308;1154
0.845983676264212;1155
0.843117910366036;1156
0.840477499507799;1157
0.838060598258972;1158
0.835871276435915;1159
0.833825457569508;1160
0.832005319732025;1161
0.830376110997987;1162
0.828878300257919;1163
0.827540641114391;1164
0.826308378207637;1165
0.825247905353189;1166
0.824249335644975;1167
0.823363881556457;1168
0.822529155107757;1169
0.821805355176114;1170
0.821109756273457;1171
0.820483261694235;1172
0.819874081932352;1173
0.8193286833456;1174
0.818783551955633;1175
0.818267942648128;1176
0.817747726581769;1177
0.817243314391921;1178
0.816740701233275;1179
0.816232242740614;1180
0.815722972714288;1181
0.815197466252953;1182
0.814663547675661;1183
0.814129273006932;1184
0.813580698625801;1185
0.813037744892279;1186
0.812487674115486;1187
0.811957508005914;1188
0.811421096535634;1189
0.810912662154419;1190
0.810407356375991;1191
0.809949377448878;1192
0.809506358612015;1193
0.80911053880437;1194
0.808752246171324;1195
0.808439977135303;1196
0.808161300923003;1197
0.807931933965033;1198
0.80774878008479;1199
0.807615955051531;1200
0.807517423938814;1201
0.807464229747515;1202
0.807440110162005;1203
0.807455053767198;1204
0.807498221591386;1205
0.807574975175488;1206
0.807680047782959;1207
0.807820568737727;1208
0.807980781839745;1209
0.808167003283482;1210
0.808379512318305;1211
0.808623208062647;1212
0.808879636717782;1213
0.809154637317152;1214
0.809456089620973;1215
0.809780625912545;1216
0.810119779755368;1217
0.810478992690276;1218
0.810865240746908;1219
0.811263468248671;1220
0.811673923094874;1221
0.812104702671035;1222
0.812556597653503;1223
0.813025622953765;1224
0.813511212607928;1225
0.814012965070601;1226
0.814539732612041;1227
0.815071260648003;1228
0.815632265918669;1229
0.816169769573753;1230
0.816717513681133;1231
0.817244077490377;1232
0.817756512305781;1233
0.818254578828441;1234
0.818730024252557;1235
0.819210066557232;1236
0.819688930411739;1237
0.820149748482405;1238
0.820603185843063;1239
0.821061662674725;1240
0.821489086265039;1241
0.821892475768724;1242
0.822289373507893;1243
0.822665451848105;1244
0.823047964778763;1245
0.823424599575623;1246
0.823793050712459;1247
0.824159401038138;1248
0.824519480504449;1249
0.824877629459279;1250
0.825215568129721;1251
0.82555007132478;1252
0.825864314701301;1253
0.82616328900889;1254
0.826438135815366;1255
0.826696231586279;1256
0.826935633086697;1257
0.827152957592069;1258
0.827349867279444;1259
0.82752212473934;1260
0.827677432078489;1261
0.827806451026096;1262
0.827907315109273;1263
0.82798849765685;1264
0.828056602128071;1265
0.828085215234035;1266
0.828085091731152;1267
0.828054593419988;1268
0.827991882702039;1269
0.827901816418754;1270
0.827782362130663;1271
0.827636185663953;1272
0.827466443603079;1273
0.827259445364056;1274
0.827026517435347;1275
0.826754518940635;1276
0.826452934347181;1277
0.826104705423496;1278
0.825714338757415;1279
0.825289259952029;1280
0.82483058688501;1281
0.824324775940015;1282
0.82377386978445;1283
0.823186643653322;1284
0.822552038542309;1285
0.821870832622368;1286
0.821142749595901;1287
0.820373074833447;1288
0.819560321813896;1289
0.818707935169453;1290
0.817790330669776;1291
0.816824338236669;1292
0.815811999074447;1293
0.814754407426912;1294
0.813626177352092;1295
0.812444083776011;1296
0.811213682241141;1297
0.809930710993379;1298
0.808571052802802;1299
0.807154012610723;1300
0.80568689209699;1301
0.804156183532301;1302
0.802566102891561;1303
0.800893373654829;1304
0.79917050358301;1305
0.797393184346546;1306
0.795504772122046;1307
0.793547204638605;1308
0.7915334401452;1309
0.789442585917577;1310
0.787274170859225;1311
0.785010480068223;1312
0.782678006284306;1313
0.780275986462598;1314
0.777790583511567;1315
0.77520160896149;1316
0.772539132689675;1317
0.769812465420435;1318
0.767008365977148;1319
0.764102392036186;1320
0.76111791678894;1321
0.758081254801376;1322
0.754964048156358;1323
0.751745356244536;1324
0.748457681337094;1325
0.745115054244391;1326
0.741685040520994;1327
0.73821845514167;1328
0.734656008757018;1329
0.731078297558382;1330
0.727487355331271;1331
0.723770898864711;1332
0.720043641268447;1333
0.716290108175219;1334
0.712543952902829;1335
0.70874150422582;1336
0.704947966282812;1337
0.701153300886202;1338
0.69739961268826;1339
0.693610261540448;1340
0.689853932343376;1341
0.686122944614919;1342
0.682463929788183;1343
0.678821616661037;1344
0.675223014341259;1345
0.671667271804573;1346
0.668201906971579;1347
0.664773106802978;1348
0.661386049019773;1349
0.658077297361996;1350
0.654832039319867;1351
0.651617879745975;1352
0.648467536531526;1353
0.645342232886973;1354
0.642285869124806;1355
0.639276456973323;1356
0.636211369532235;1357
0.633172509901961;1358
0.630128967821618;1359
0.627046919977311;1360
0.623955063084876;1361
0.62073785500313;1362
0.617517974289066;1363
0.614136350240686;1364
0.610679151578858;1365
0.606966235645246;1366
0.603156284036182;1367
0.599095821213799;1368
0.594903076117819;1369
0.590321082613449;1370
0.58553221598333;1371
0.580398228799303;1372
0.575002376803713;1373
0.569112439795509;1374
0.56290441893783;1375
0.556272478394212;1376
0.549291243269091;1377
0.541716389046818;1378
0.533653708162424;1379
0.525192966699138;1380
0.516286191796481;1381
0.506655397362945;1382
0.496533006274012;1383
0.485917751582658;1384
0.474768678178646;1385
0.46328796588996;1386
0.451258075353876;1387
0.438967576679492;1388
0.42647440469913;1389
0.413421510800941;1390
0.400354023634529;1391
0.387054659244294;1392
0.373987363876155;1393
0.360727429537143;1394
0.347731983024531;1395
0.334787579254825;1396
0.322314545217547;1397
0.309868336595573;1398
0.297932274646129;1399
0.286391229653983;1400
0.275398613958438;1401
0.264735899986219;1402
0.254623710771945;1403
0.245042499500133;1404
0.23603900185291;1405
0.227522576099884;1406
0.219450504248735;1407
0.211961616486731;1408
0.204933138195436;1409
0.198364691340334;1410
0.192197428913246;1411
0.186518712491916;1412
0.18128515206695;1413
0.17643114221986;1414
0.171803302740506;1415
0.167562369743766;1416
0.163673498092765;1417
0.160026496144686;1418
0.156675169172656;1419
0.153557131498358;1420
0.150673690850547;1421
0.147999207789377;1422
0.145463076555665;1423
0.143124410582087;1424
0.140967987957638;1425
0.138935956657093;1426
0.137046310227776;1427
0.13526761215316;1428
0.133643320078454;1429
0.132110885697337;1430
0.130686451646301;1431
0.129341472748043;1432
0.128110959129065;1433
0.12695698688442;1434
0.125885947337899;1435
0.124890175210433;1436
0.123990798978842;1437
0.123152636502827;1438
0.122382760100586;1439
0.121670072738258;1440
0.121032534022008;1441
0.12044825963198;1442
0.119923749200053;1443
0.119446372512776;1444
0.119030113292041;1445
0.118656078978594;1446
0.11832997563723;1447
0.118041146941665;1448
0.117798017040889;1449
0.117596158581995;1450
0.117426603698365;1451
0.117293814023919;1452
0.117198365578054;1453
0.117138816204069;1454
0.117111579158236;1455
0.117122358452455;1456
0.117174069632617;1457
0.117269323812009;1458
0.117406134389232;1459
0.117588219900248;1460
0.117828606528315;1461
0.1181223527927;1462
0.118470537426956;1463
0.118890596282577;1464
0.119380733608218;1465
0.119934697568464;1466
0.12055603291573;1467
0.12124312347355;1468
0.122011515293385;1469
0.122853965063464;1470
0.12375510638951;1471
0.124731884596936;1472
0.125778647815211;1473
0.126894246029536;1474
0.128060257641113;1475
0.129295713412152;1476
0.130589514259891;1477
0.131944909863066;1478
0.133334528832128;1479
0.134782517615764;1480
0.136289875735704;1481
0.137851656834873;1482
0.139439470505026;1483
0.141075750607304;1484
0.142759326923612;1485
0.1444811142181;1486
0.146230761152902;1487
0.148032595700207;1488
0.149880351449087;1489
0.151765478695428;1490
0.153667006755823;1491
0.155599680329567;1492
0.157581490670165;1493
0.159604735453484;1494
0.161634381404908;1495
0.163687580761319;1496
0.16580830670485;1497
0.167939881373961;1498
0.170092045449775;1499
0.172284911281683;1500
0.174492451904065;1501
0.176741537007998;1502
0.178983281453295;1503
0.181232801532357;1504
0.183562534189612;1505
0.185900393612328;1506
0.188252538072321;1507
0.190635727446337;1508
0.193008219101329;1509
0.195420356314139;1510
0.1978344349204;1511
0.200248534407862;1512
0.20273935637477;1513
0.205228123079866;1514
0.207706451079003;1515
0.210193454938723;1516
0.212703526206127;1517
0.215233530719737;1518
0.217766367345817;1519
0.220291761321219;1520
0.222846334192643;1521
0.225412945443743;1522
0.227968049876588;1523
0.230526501191955;1524
0.233110975351551;1525
0.235696872452876;1526
0.238270990820908;1527
0.240837459140698;1528
0.243421741039064;1529
0.246023146529626;1530
0.248621692820808;1531
0.251202049918326;1532
0.253792111222159;1533
0.256385424216033;1534
0.258960757980302;1535
0.261526030789171;1536
0.264111410464101;1537
0.266697582659864;1538
0.269265039655717;1539
0.271816814146816;1540
0.27436777210807;1541
0.276930159926869;1542
0.279487830134283;1543
0.282017693257294;1544
0.284554109384575;1545
0.287095011150467;1546
0.289613680273214;1547
0.292115938111838;1548
0.294625658290698;1549
0.297127849076742;1550
0.299610781158259;1551
0.302063855283701;1552
0.304510282015915;1553
0.306963058540577;1554
0.309401073696336;1555
0.311804066362656;1556
0.314195976670988;1557
0.316583626151989;1558
0.318944714454387;1559
0.321279142807359;1560
0.323613914887848;1561
0.325941303118168;1562
0.328241811016772;1563
0.33051026170874;1564
0.332761681776927;1565
0.335010156154926;1566
0.337242387485772;1567
0.339433240573839;1568
0.341606620077383;1569
0.34377808789729;1570
0.345918283318445;1571
0.348031464908844;1572
0.350136199167371;1573
0.352229655307899;1574
0.354298185970443;1575
0.356332090871537;1576
0.35833044669262;1577
0.360361990309246;1578
0.362356073599684;1579
0.364319333855308;1580
0.366275745181909;1581
0.368189303732179;1582
0.370092455569544;1583
0.371966065917439;1584
0.373814344547794;1585
0.37568474257825;1586
0.377515304521165;1587
0.379304840030878;1588
0.38108490637974;1589
0.382840530204755;1590
0.384591428285371;1591
0.386307738355227;1592
0.387993504635923;1593
0.389692548303093;1594
0.391355296629895;1595
0.392990333657732;1596
0.39461915817775;1597
0.396218358599353;1598
0.397804526569774;1599
0.399349822840989;1600
0.400868043648014;1601
0.402404878371119;1602
0.403910895383815;1603
0.405387669341282;1604
0.406851612620309;1605
0.408279792853457;1606
0.409694015564352;1607
0.411080010504167;1608
0.412439485687312;1609
0.413811708569625;1610
0.415150745534501;1611
0.416453329898527;1612
0.417746617172245;1613
0.419016108190958;1614
0.420276579900429;1615
0.421506686192884;1616
0.42270714030868;1617
0.423912995383767;1618
0.425089164914485;1619
0.426241026123794;1620
0.427384770111845;1621
0.42850336372493;1622
0.429610097422628;1623
0.430683962455349;1624
0.431734921151293;1625
0.432797494027375;1626
0.433833181155217;1627
0.434847023209126;1628
0.43585048517113;1629
0.436826192003721;1630
0.437793631811139;1631
0.43874006703434;1632
0.439668980033952;1633
0.440605176294389;1634
0.441514987213439;1635
0.442395004267508;1636
0.443262746618381;1637
0.44411155879264;1638
0.444948196637525;1639
0.445758629528382;1640
0.446544150088266;1641
0.447322208662547;1642
0.44806923005112;1643
0.448790437840258;1644
0.449495923546867;1645
0.45017575089553;1646
0.450834109491334;1647
0.451460910667123;1648
0.452065894918351;1649
0.452662352415315;1650
0.453230035401224;1651
0.453764495408961;1652
0.454269998534791;1653
0.454753342367037;1654
0.455205724367072;1655
0.455631191094886;1656
0.456032731895913;1657
